Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764668668,3000,,Aggregated,345.300000,345.300000,1200,1300,1300,1400,1700,30000,30000,30000,30000,30000,30000,4661,4661,510.0,2619.066269963528,6.77180000000277,30234.8221,0.0
1764668669,3000,GET,/,31.200000,31.200000,1200,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,409,409,590.0,3601.766486063568,24.699800000000494,30233.167999999998,0.0
1764668669,3000,GET,/alerting,70.100000,70.100000,1200,1300,1400,1400,1800,30000,30000,30000,30000,30000,30000,908,908,1200.0,3051.008631057266,24.5703000000006,30234.5924,0.0
1764668669,3000,GET,/alerting/alerts/new,15.900000,15.900000,1200,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,211,211,480.0,3475.1646402843608,24.638500000001784,30201.710000000003,0.0
1764668669,3000,GET,/alerting/rules,32.600000,32.600000,1200,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,442,442,870.0,3335.9159095022615,41.919300000003545,30204.269399999997,0.0
1764668669,3000,GET,/d/dashboard_uid/my-dashboard,49.600000,49.600000,1200,1300,1400,1400,1800,30000,30000,30000,30000,30000,30000,653,653,1100.0,2825.6949952526793,26.006000000002416,30207.063299999998,0.0
1764668669,3000,GET,/dashboards,67.100000,67.100000,1200,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,895,895,1100.0,3187.8330043575424,27.750199999999836,30206.626399999997,0.0
1764668669,3000,GET,/dashboards/find?query=my_dashboard,35.200000,35.200000,1200,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,443,443,1100.0,3697.6642065462725,30.95599999999621,30205.699100000005,0.0
1764668669,3000,GET,/dashboards/new,17.200000,17.200000,1200,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,229,229,1200.0,3456.1885174672484,30.263300000001436,30234.8221,0.0
1764668669,3000,GET,/datasources,34.400000,34.400000,1200,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,467,467,1100.0,2742.0067869379027,22.727599999996073,30234.4609,0.0
1764668669,3000,GET,/login,16.500000,16.500000,1200,1300,1400,1500,1800,30000,30000,30000,30000,30000,30000,211,211,980.0,2862.270486255925,31.37060000000247,30203.0058,0.0
1764668669,3000,POST,/login,12.500000,12.500000,1200,1300,1400,1500,1600,1700,1700,1700,1700,1700,1700,156,156,450.0,730.2429416666668,6.77180000000277,1748.262099999998,0.0
1764668669,3000,,Aggregated,382.300000,382.300000,1200,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,5024,5024,1100.0,3100.590928881372,6.77180000000277,30234.8221,0.0
1764668670,3000,GET,/,32.200000,32.200000,1300,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,442,442,1100.0,3953.9026803167408,24.699800000000494,30233.167999999998,0.0
1764668670,3000,GET,/alerting,73.200000,73.200000,1300,1300,1400,1500,30000,30000,30000,30000,30000,30000,30000,1003,1003,1200.0,3490.374280558325,24.5703000000006,30234.5924,0.0
1764668670,3000,GET,/alerting/alerts/new,15.200000,15.200000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,230,230,570.0,3548.1032021739134,24.638500000001784,30208.128,0.0
1764668670,3000,GET,/alerting/rules,33.700000,33.700000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,487,487,1200.0,3799.7832492813127,41.919300000003545,30220.519599999996,0.0
1764668670,3000,GET,/d/dashboard_uid/my-dashboard,52.100000,52.100000,1300,1400,1400,1500,30000,30000,30000,30000,30000,30000,30000,710,710,1200.0,3192.0953997183105,26.006000000002416,30212.9511,0.0
1764668670,3000,GET,/dashboards,69.500000,69.500000,1300,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,996,996,1200.0,3519.093761445785,27.750199999999836,30216.572999999997,0.0
1764668670,3000,GET,/dashboards/find?query=my_dashboard,36.800000,36.800000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,490,490,1200.0,3880.8345922448952,30.95599999999621,30217.401100000003,0.0
1764668670,3000,GET,/dashboards/new,18.500000,18.500000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,257,257,1200.0,3896.8511459143956,30.263300000001436,30234.8221,0.0
1764668670,3000,GET,/datasources,35.700000,35.700000,1300,1400,1400,1500,30000,30000,30000,30000,30000,30000,30000,514,514,1200.0,3116.757453891053,22.727599999996073,30234.4609,0.0
1764668670,3000,GET,/login,17.200000,17.200000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,236,236,1200.0,3431.6012533898315,31.37060000000247,30215.146099999998,0.0
1764668670,3000,POST,/login,13.100000,13.100000,1300,1400,1500,1500,1600,1700,1700,1700,1700,1700,1700,176,176,860.0,805.5112522727275,6.77180000000277,1748.262099999998,0.0
1764668670,3000,,Aggregated,397.200000,397.200000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,5541,5541,1200.0,3454.823062515789,6.77180000000277,30234.8221,0.0
1764668671,3000,GET,/,33.800000,33.800000,1300,1400,1500,1800,30000,30000,30000,30000,30000,30000,30000,487,487,1200.0,4352.6526404517435,24.699800000000494,30233.167999999998,0.0
1764668671,3000,GET,/alerting,76.100000,76.100000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,1087,1087,1200.0,3925.002020975161,24.5703000000006,30234.5924,0.0
1764668671,3000,GET,/alerting/alerts/new,15.800000,15.800000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,254,254,1100.0,3893.4206893700803,24.638500000001784,30208.128,0.0
1764668671,3000,GET,/alerting/rules,37.400000,37.400000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,525,525,1200.0,4106.565273142857,41.919300000003545,30220.519599999996,0.0
1764668671,3000,GET,/d/dashboard_uid/my-dashboard,53.200000,53.200000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,771,771,1200.0,3521.3266935149163,26.006000000002416,30212.9511,0.0
1764668671,3000,GET,/dashboards,73.800000,73.800000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,1082,1082,1200.0,3761.607779574865,27.750199999999836,30216.572999999997,0.0
1764668671,3000,GET,/dashboards/find?query=my_dashboard,37.200000,37.200000,1300,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,532,532,1200.0,3941.470924248118,30.95599999999621,30217.401100000003,0.0
1764668671,3000,GET,/dashboards/new,19.600000,19.600000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,276,276,1200.0,4129.369289855071,30.263300000001436,30234.8221,0.0
1764668671,3000,GET,/datasources,38.500000,38.500000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,549,549,1200.0,3520.9218196721345,22.727599999996073,30234.4609,0.0
1764668671,3000,GET,/login,17.600000,17.600000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,254,254,1200.0,3726.922471653545,31.37060000000247,30215.146099999998,0.0
1764668671,3000,POST,/login,12.500000,12.500000,1300,1400,1500,1500,1600,1700,1700,1700,1700,1700,1700,195,195,1100.0,840.4880005128207,6.77180000000277,1748.262099999998,0.0
1764668671,3000,,Aggregated,415.500000,415.500000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,6012,6012,1200.0,3758.5138318363233,6.77180000000277,30234.8221,0.0
1764668672,3000,GET,/,32.800000,32.800000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,523,523,1200.0,4529.408910707457,24.699800000000494,30252.287099999998,0.0
1764668672,3000,GET,/alerting,75.300000,75.300000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,1156,1156,1200.0,4268.339478200692,24.5703000000006,30251.647699999998,0.0
1764668672,3000,GET,/alerting/alerts/new,15.300000,15.300000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,275,275,1200.0,4220.244972727272,24.638500000001784,30236.3361,0.0
1764668672,3000,GET,/alerting/rules,36.700000,36.700000,1300,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,558,558,1200.0,4354.646003584232,41.919300000003545,30220.519599999996,0.0
1764668672,3000,GET,/d/dashboard_uid/my-dashboard,52.000000,52.000000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,840,840,1200.0,4061.2425077380963,26.006000000002416,30235.3922,0.0
1764668672,3000,GET,/dashboards,72.600000,72.600000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,1160,1160,1200.0,4119.104974482758,27.750199999999836,30234.9918,0.0
1764668672,3000,GET,/dashboards/find?query=my_dashboard,37.000000,37.000000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,560,560,1200.0,4118.5204107142845,30.95599999999621,30254.553900000006,0.0
1764668672,3000,GET,/dashboards/new,19.300000,19.300000,1300,1400,1600,1700,30000,30000,30000,30000,30000,30000,30000,292,292,1200.0,4370.236055136985,30.263300000001436,30234.8221,0.0
1764668672,3000,GET,/datasources,38.100000,38.100000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,576,576,1200.0,3566.990109895836,22.727599999996073,30234.4609,0.0
1764668672,3000,GET,/login,17.200000,17.200000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,279,279,1200.0,4025.581352329752,31.37060000000247,30232.5568,0.0
1764668672,3000,POST,/login,12.500000,12.500000,1300,1400,1500,1500,1600,1700,1700,1700,1700,1700,1700,211,211,1200.0,874.1733000000005,6.77180000000277,1748.262099999998,0.0
1764668672,3000,,Aggregated,408.900000,408.800000,1300,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,6430,6430,1200.0,4047.869523561431,6.77180000000277,30254.553900000006,0.0
1764668673,3000,GET,/,35.200000,35.200000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,553,553,1200.0,4616.221986618444,24.699800000000494,30252.287099999998,0.0
1764668673,3000,GET,/alerting,80.500000,80.500000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,1241,1241,1200.0,4507.368441982269,24.5703000000006,30251.647699999998,0.0
1764668673,3000,GET,/alerting/alerts/new,16.400000,16.400000,1400,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,294,294,1200.0,4327.243221768708,24.638500000001784,30236.3361,0.0
1764668673,3000,GET,/alerting/rules,37.100000,37.100000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,595,595,1200.0,4747.0969783193295,41.919300000003545,30220.519599999996,0.0
1764668673,3000,GET,/d/dashboard_uid/my-dashboard,54.000000,54.000000,1300,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,902,902,1200.0,4351.69689600887,26.006000000002416,30235.3922,0.0
1764668673,3000,GET,/dashboards,77.400000,77.400000,1300,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,1252,1252,1200.0,4397.522330750798,27.750199999999836,30234.9918,0.0
1764668673,3000,GET,/dashboards/find?query=my_dashboard,38.900000,38.900000,1300,1400,1600,1700,30000,30000,30000,30000,30000,30000,30000,596,596,1200.0,4287.372935234899,30.95599999999621,30254.553900000006,0.0
1764668673,3000,GET,/dashboards/new,19.800000,19.800000,1300,1400,1700,30000,30000,30000,30000,30000,30000,30000,30000,312,312,1200.0,4822.0643067307665,30.263300000001436,30234.8221,0.0
1764668673,3000,GET,/datasources,40.200000,40.200000,1300,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,610,610,1200.0,3774.108688852461,22.727599999996073,30234.4609,0.0
1764668673,3000,GET,/login,18.300000,18.300000,1300,1400,1600,1700,30000,30000,30000,30000,30000,30000,30000,298,298,1200.0,4238.727986241613,31.37060000000247,30232.5568,0.0
1764668673,3000,POST,/login,12.100000,12.100000,1300,1400,1500,1500,1600,1700,1700,1700,1700,1700,1700,217,217,1200.0,888.9016165898622,6.77180000000277,1748.262099999998,0.0
1764668673,3000,,Aggregated,429.900000,429.900000,1300,1400,1600,1700,30000,30000,30000,30000,30000,30000,30000,6870,6870,1200.0,4292.878164002911,6.77180000000277,30254.553900000006,0.0
1764668674,3000,GET,/,31.600000,31.600000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,600,600,1200.0,5039.230775333334,24.699800000000494,30252.287099999998,0.0
1764668674,3000,GET,/alerting,75.400000,75.400000,1300,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,1321,1321,1300.0,4713.098055866763,24.5703000000006,30251.647699999998,0.0
1764668674,3000,GET,/alerting/alerts/new,15.600000,15.600000,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,312,312,1200.0,4253.704301602565,24.638500000001784,30240.845500000003,0.0
1764668674,3000,GET,/alerting/rules,35.200000,35.200000,1400,1500,30000,30000,30000,30000,30000,30000,30000,30000,30000,625,625,1200.0,5003.778989600004,41.919300000003545,30250.0088,0.0
1764668674,3000,GET,/d/dashboard_uid/my-dashboard,52.900000,52.900000,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,954,954,1200.0,4525.50391278826,26.006000000002416,30245.125600000003,0.0
1764668674,3000,GET,/dashboards,74.300000,74.300000,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,1314,1314,1200.0,4588.274413470319,27.750199999999836,30252.164099999998,0.0
1764668674,3000,GET,/dashboards/find?query=my_dashboard,37.100000,37.100000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,632,632,1300.0,4443.650220569621,30.95599999999621,30254.553900000006,0.0
1764668674,3000,GET,/dashboards/new,19.500000,19.500000,1300,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,331,331,1200.0,5146.85874864048,30.263300000001436,30234.8221,0.0
1764668674,3000,GET,/datasources,37.300000,37.300000,1400,1500,1600,1800,30000,30000,30000,30000,30000,30000,30000,654,654,1200.0,4100.793412232417,22.727599999996073,30248.6785,0.0
1764668674,3000,GET,/login,17.400000,17.400000,1300,1500,1800,30000,30000,30000,30000,30000,30000,30000,30000,309,309,1200.0,4882.501304530747,31.37060000000247,30246.450600000004,0.0
1764668674,3000,POST,/login,11.600000,11.600000,1400,1400,1500,1500,1600,1700,1700,1700,1700,1700,1700,236,236,1200.0,933.941719067797,6.77180000000277,1748.262099999998,0.0
1764668674,3000,,Aggregated,407.900000,407.900000,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,7288,7288,1200.0,4524.341540244238,6.77180000000277,30254.553900000006,0.0
1764668675,3000,GET,/,34.200000,34.200000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,636,636,1200.0,5376.602390408806,24.699800000000494,30252.287099999998,0.0
1764668675,3000,GET,/alerting,81.000000,81.000000,1300,1600,1800,30000,30000,30000,30000,30000,30000,30000,30000,1376,1376,1300.0,5042.236616279068,24.5703000000006,30251.647699999998,0.0
1764668675,3000,GET,/alerting/alerts/new,17.400000,17.400000,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,322,322,1200.0,4792.502526397516,24.638500000001784,30240.845500000003,0.0
1764668675,3000,GET,/alerting/rules,37.100000,37.100000,1400,1500,1800,30000,30000,30000,30000,30000,30000,30000,30000,656,656,1200.0,5228.977964024396,41.919300000003545,30250.0088,0.0
1764668675,3000,GET,/d/dashboard_uid/my-dashboard,58.000000,58.000000,1300,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,996,996,1300.0,4799.392687550203,26.006000000002416,30245.125600000003,0.0
1764668675,3000,GET,/dashboards,80.500000,80.500000,1300,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,1367,1367,1300.0,4801.30543723482,27.750199999999836,30252.164099999998,0.0
1764668675,3000,GET,/dashboards/find?query=my_dashboard,39.300000,39.300000,1300,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,652,652,1300.0,4526.839410736197,30.95599999999621,30254.553900000006,0.0
1764668675,3000,GET,/dashboards/new,21.000000,21.000000,1300,1500,30000,30000,30000,30000,30000,30000,30000,30000,30000,344,344,1300.0,5340.626297383717,30.263300000001436,30234.8221,0.0
1764668675,3000,GET,/datasources,39.200000,39.200000,1400,1500,1600,30000,30000,30000,30000,30000,30000,30000,30000,670,670,1200.0,4292.945819701493,22.727599999996073,30248.6785,0.0
1764668675,3000,GET,/login,19.900000,19.900000,1300,1400,30000,30000,30000,30000,30000,30000,30000,30000,30000,319,319,1200.0,5313.291660815049,31.37060000000247,30246.450600000004,0.0
1764668675,3000,POST,/login,12.200000,12.200000,1300,1400,1500,1500,1600,1700,1700,1700,1700,1700,1700,236,236,1200.0,933.941719067797,6.77180000000277,1748.262099999998,0.0
1764668675,3000,,Aggregated,439.800000,439.800000,1300,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,7574,7574,1300.0,4786.75870590177,6.77180000000277,30254.553900000006,0.0
1764668676,3000,GET,/,34.800000,34.800000,1400,1800,30000,30000,30000,30000,30000,30000,30000,30000,30000,685,685,1300.0,5783.179967445256,24.699800000000494,30252.287099999998,0.0
1764668676,3000,GET,/alerting,78.300000,78.300000,1400,1700,30000,30000,30000,30000,30000,30000,30000,30000,30000,1443,1443,1300.0,5245.500905336103,24.5703000000006,30251.647699999998,0.0
1764668676,3000,GET,/alerting/alerts/new,16.800000,16.800000,1400,1700,2000,30000,30000,30000,30000,30000,30000,30000,30000,346,346,1300.0,4996.5546754335255,24.638500000001784,30240.845500000003,0.0
1764668676,3000,GET,/alerting/rules,36.700000,36.700000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,690,690,1300.0,5305.65858565218,41.919300000003545,30250.0088,0.0
1764668676,3000,GET,/d/dashboard_uid/my-dashboard,56.900000,56.900000,1400,1700,2000,30000,30000,30000,30000,30000,30000,30000,30000,1076,1076,1300.0,5024.874403717472,26.006000000002416,30245.125600000003,0.0
1764668676,3000,GET,/dashboards,79.800000,79.800000,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,30000,1446,1446,1300.0,4893.065960373444,27.750199999999836,30252.164099999998,0.0
1764668676,3000,GET,/dashboards/find?query=my_dashboard,37.800000,37.800000,1300,1600,1800,2000,30000,30000,30000,30000,30000,30000,30000,691,691,1300.0,4785.412948769899,30.95599999999621,30254.553900000006,0.0
1764668676,3000,GET,/dashboards/new,19.900000,19.900000,1400,1700,1900,30000,30000,30000,30000,30000,30000,30000,30000,363,363,1300.0,5311.659755096415,30.263300000001436,30234.8221,0.0
1764668676,3000,GET,/datasources,39.300000,39.300000,1400,1600,1700,30000,30000,30000,30000,30000,30000,30000,30000,706,706,1300.0,4526.183462747876,22.727599999996073,30248.6785,0.0
1764668676,3000,GET,/login,19.300000,19.300000,1300,1700,30000,30000,30000,30000,30000,30000,30000,30000,30000,335,335,1300.0,5483.909904477614,31.37060000000247,30246.450600000004,0.0
1764668676,3000,POST,/login,12.100000,12.100000,1400,1500,1600,1600,1700,1800,1800,1900,1900,1900,1900,253,253,1200.0,987.0239936758896,6.77180000000277,1911.8204999999975,0.0
1764668676,3000,,Aggregated,431.700000,431.700000,1400,1700,1900,30000,30000,30000,30000,30000,30000,30000,30000,8034,8034,1300.0,4968.85137102316,6.77180000000277,30254.553900000006,0.0
1764668677,3000,GET,/,35.900000,35.900000,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,30000,737,737,1300.0,5868.258677204883,24.699800000000494,30252.287099999998,0.0
1764668677,3000,GET,/alerting,78.200000,78.200000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,1543,1543,1300.0,5559.008357355798,24.5703000000006,30251.647699999998,0.0
1764668677,3000,GET,/alerting/alerts/new,17.000000,17.000000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,368,368,1300.0,5097.558536141304,24.638500000001784,30240.845500000003,0.0
1764668677,3000,GET,/alerting/rules,37.500000,37.500000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,734,734,1300.0,5349.142739918262,41.919300000003545,30250.0088,0.0
1764668677,3000,GET,/d/dashboard_uid/my-dashboard,56.100000,56.100000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1148,1148,1300.0,5101.128857578399,26.006000000002416,30245.125600000003,0.0
1764668677,3000,GET,/dashboards,80.000000,80.000000,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,30000,1532,1532,1300.0,4981.918081005221,27.750199999999836,30252.164099999998,0.0
1764668677,3000,GET,/dashboards/find?query=my_dashboard,37.700000,37.700000,1400,1500,1800,2000,30000,30000,30000,30000,30000,30000,30000,732,732,1300.0,4795.880273907104,30.95599999999621,30254.553900000006,0.0
1764668677,3000,GET,/dashboards/new,19.800000,19.800000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,393,393,1300.0,5312.466125445289,30.263300000001436,30234.8221,0.0
1764668677,3000,GET,/datasources,37.900000,37.900000,1400,1500,1700,30000,30000,30000,30000,30000,30000,30000,30000,752,752,1300.0,4759.7149610372335,22.727599999996073,30248.6785,0.0
1764668677,3000,GET,/login,18.300000,18.300000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,356,356,1300.0,5408.379401404495,31.37060000000247,30246.450600000004,0.0
1764668677,3000,POST,/login,12.800000,12.800000,1400,1400,1500,1500,1700,1800,1800,1900,1900,1900,1900,267,267,1200.0,1008.0993202247196,6.77180000000277,1911.8204999999975,0.0
1764668677,3000,,Aggregated,431.200000,431.200000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,8562,8562,1300.0,5088.210472483077,6.77180000000277,30254.553900000006,0.0
1764668678,3000,GET,/,37.000000,37.000000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,776,776,1300.0,6038.171235180407,24.699800000000494,30252.287099999998,0.0
1764668678,3000,GET,/alerting,76.400000,76.400000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,1614,1614,1300.0,5756.047494981411,24.5703000000006,30251.647699999998,0.0
1764668678,3000,GET,/alerting/alerts/new,16.600000,16.600000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,384,384,1300.0,5305.733232291665,24.638500000001784,30240.845500000003,0.0
1764668678,3000,GET,/alerting/rules,36.200000,36.200000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,762,762,1300.0,5419.276245144361,41.919300000003545,30250.0088,0.0
1764668678,3000,GET,/d/dashboard_uid/my-dashboard,55.900000,55.900000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1194,1194,1300.0,5114.745816750422,26.006000000002416,30245.125600000003,0.0
1764668678,3000,GET,/dashboards,78.400000,78.400000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1610,1610,1300.0,5241.609003602481,27.750199999999836,30252.164099999998,0.0
1764668678,3000,GET,/dashboards/find?query=my_dashboard,35.700000,35.700000,1400,1500,1800,2000,30000,30000,30000,30000,30000,30000,30000,761,761,1300.0,4995.5831173456,30.95599999999621,30254.553900000006,0.0
1764668678,3000,GET,/dashboards/new,18.800000,18.800000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,413,413,1300.0,5456.301868280868,30.263300000001436,30234.8221,0.0
1764668678,3000,GET,/datasources,35.400000,35.400000,1400,1500,1800,30000,30000,30000,30000,30000,30000,30000,30000,793,793,1300.0,4823.008350819673,22.727599999996073,30248.6785,0.0
1764668678,3000,GET,/login,17.300000,17.300000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,370,370,1300.0,5477.731346216218,31.37060000000247,30246.450600000004,0.0
1764668678,3000,POST,/login,12.100000,12.100000,1300,1400,1500,1500,1600,1800,1800,1900,1900,1900,1900,281,281,1200.0,1008.8055985765128,6.77180000000277,1911.8204999999975,0.0
1764668678,3000,,Aggregated,419.800000,419.800000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,8958,8958,1300.0,5233.170419044441,6.77180000000277,30254.553900000006,0.0
1764668679,3000,GET,/,38.300000,38.300000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,825,825,1300.0,6141.806064363631,24.699800000000494,30252.287099999998,0.0
1764668679,3000,GET,/alerting,77.400000,77.400000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,1692,1692,1300.0,5687.780634219856,24.5703000000006,30251.647699999998,0.0
1764668679,3000,GET,/alerting/alerts/new,18.600000,18.600000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,406,406,1300.0,5515.528317980293,24.638500000001784,30240.845500000003,0.0
1764668679,3000,GET,/alerting/rules,37.800000,37.800000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,807,807,1300.0,5618.807011524167,41.919300000003545,30250.0088,0.0
1764668679,3000,GET,/d/dashboard_uid/my-dashboard,58.600000,58.600000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1258,1258,1300.0,5195.85217806042,26.006000000002416,30245.125600000003,0.0
1764668679,3000,GET,/dashboards,78.400000,78.400000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1697,1697,1300.0,5380.63929923394,27.750199999999836,30252.164099999998,0.0
1764668679,3000,GET,/dashboards/find?query=my_dashboard,35.000000,35.000000,1300,1500,1800,2000,30000,30000,30000,30000,30000,30000,30000,800,800,1300.0,5175.959962,30.95599999999621,30254.553900000006,0.0
1764668679,3000,GET,/dashboards/new,19.000000,19.000000,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,30000,433,433,1300.0,5530.854917090067,30.263300000001436,30234.8221,0.0
1764668679,3000,GET,/datasources,36.400000,36.400000,1400,1500,1800,30000,30000,30000,30000,30000,30000,30000,30000,842,842,1300.0,4960.892621971499,22.727599999996073,30248.6785,0.0
1764668679,3000,GET,/login,17.600000,17.600000,1300,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,395,395,1300.0,5725.387778481015,31.37060000000247,30246.450600000004,0.0
1764668679,3000,POST,/login,12.600000,12.600000,1300,1400,1500,1500,1600,1800,1800,1900,1900,1900,1900,298,298,1200.0,1024.3245483221478,6.77180000000277,1911.8204999999975,0.0
1764668679,3000,,Aggregated,429.700000,429.700000,1400,1600,1800,30000,30000,30000,30000,30000,30000,30000,30000,9453,9453,1300.0,5332.825573542805,6.77180000000277,30254.553900000006,0.0
1764668680,3000,GET,/,39.400000,39.400000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,864,864,1300.0,6189.223715972217,24.699800000000494,30252.287099999998,0.0
1764668680,3000,GET,/alerting,77.600000,77.600000,1400,1600,30000,30000,30000,30000,30000,30000,30000,30000,30000,1767,1767,1300.0,5794.311432937179,24.5703000000006,30251.647699999998,0.0
1764668680,3000,GET,/alerting/alerts/new,19.000000,19.000000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,435,435,1300.0,5563.857367586206,24.638500000001784,30240.845500000003,0.0
1764668680,3000,GET,/alerting/rules,37.600000,37.600000,1400,1600,2000,30000,30000,30000,30000,30000,30000,30000,30000,857,857,1300.0,5667.861860093355,41.919300000003545,30250.0088,0.0
1764668680,3000,GET,/d/dashboard_uid/my-dashboard,58.900000,58.900000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1321,1321,1300.0,5227.153705601823,26.006000000002416,30245.125600000003,0.0
1764668680,3000,GET,/dashboards,79.400000,79.400000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,1779,1779,1300.0,5451.067771838112,27.750199999999836,30252.164099999998,0.0
1764668680,3000,GET,/dashboards/find?query=my_dashboard,34.200000,34.200000,1400,1600,1900,30000,30000,30000,30000,30000,30000,30000,30000,838,838,1300.0,5308.741625656325,30.95599999999621,30254.553900000006,0.0
